SOURCE_FILE,INGESTED_AT,MODEL_YEAR,NHTSA_MODEL,UK_MODEL,VEHICLE_ID,VEHICLE_DESCRIPTION,OVERALL_RATING,OVERALL_FRONT_CRASH_RATING,FRONT_CRASH_DRIVER_RATING,FRONT_CRASH_PASSENGER_RATING,OVERALL_SIDE_CRASH_RATING,SIDE_CRASH_DRIVER_RATING,SIDE_CRASH_PASSENGER_RATING,ROLLOVER_RATING,ROLLOVER_POSSIBILITY,SIDE_POLE_CRASH_RATING,ELECTRONIC_STABILITY_CONTROL,FORWARD_COLLISION_WARNING,LANE_DEPARTURE_WARNING,COMPLAINTS_COUNT,RECALLS_COUNT,INVESTIGATION_COUNT,NHTSA_MODEL_YEAR,NHTSA_MAKE,NHTSA_MODEL_FROM_RATING
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,E-CLASS," E Class",15055,2020 Mercedes-Benz E-Class 2 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,No,20,15,0,2020,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,E-CLASS," E Class",15053,2020 Mercedes-Benz E-Class 4 DR RWD,5,5,5,5,5,5,5,5,0.097,5,Standard,No,No,20,15,0,2020,MERCEDES-BENZ,E-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,G-CLASS," G Class",15074,2020 Mercedes-Benz G-Class SUV 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,No,2,8,0,2020,MERCEDES-BENZ,G-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,GLA-CLASS," GLA Class",15093,2020 Mercedes-Benz GLA-Class SUV 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,Optional,9,5,1,2020,MERCEDES-BENZ,GLA-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,GLA-CLASS," GLA Class",15067,2020 Mercedes-Benz GLA-Class SUV FWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,Optional,9,5,1,2020,MERCEDES-BENZ,GLA-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,GLB-CLASS," GLB Class",15094,2020 Mercedes-Benz GLB-Class SUV 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,No,57,20,0,2020,MERCEDES-BENZ,GLB-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,GLB-CLASS," GLB Class",15068,2020 Mercedes-Benz GLB-Class SUV FWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,No,57,20,0,2020,MERCEDES-BENZ,GLB-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,GLC-CLASS," GLC Class",15095,2020 Mercedes-Benz GLC-Class SUV 4WD,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,4,0.186,5,Standard,Standard,No,78,20,2,2020,MERCEDES-BENZ,GLC-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,GLC-CLASS," GLC Class",15069,2020 Mercedes-Benz GLC-Class SUV RWD,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,4,0.184,5,Standard,Standard,No,78,20,2,2020,MERCEDES-BENZ,GLC-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,GLE-CLASS," GLE Class",15097,2020 Mercedes-Benz GLE-Class SUV 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,No,123,36,0,2020,MERCEDES-BENZ,GLE-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,GLE-CLASS," GLE Class",15073,2020 Mercedes-Benz GLE-Class SUV RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,No,123,36,0,2020,MERCEDES-BENZ,GLE-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,GLS-CLASS," GLS Class",15075,2020 Mercedes-Benz GLS-Class SUV 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,Standard,No,38,24,0,2020,MERCEDES-BENZ,GLS-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,S-CLASS," S Class",15089,2020 Mercedes-Benz S-Class 2 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,No,7,7,2,2020,MERCEDES-BENZ,S-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,S-CLASS," S Class",15087,2020 Mercedes-Benz S-Class 4 DR 4WD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,No,7,7,2,2020,MERCEDES-BENZ,S-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,S-CLASS," S Class",15061,2020 Mercedes-Benz S-Class 2 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,No,7,7,2,2020,MERCEDES-BENZ,S-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,S-CLASS," S Class",15058,2020 Mercedes-Benz S-Class 4 DR RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,No,7,7,2,2020,MERCEDES-BENZ,S-CLASS
nhtsa_safety_2020.json,2026-08-28 16:05:12.636,2020,SL-CLASS," SL CLASS",15063,2020 Mercedes-Benz SL-Class C RWD,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,Not Rated,Standard,No,No,2,3,0,2020,MERCEDES-BENZ,SL-CLASS
